subset,id,questionText,cluster_id,clusters
stack,206,Where can I get a Venom-Ruby in Echo Bazaar?,3,"[[""Getting it one or two times will usually be enough to meet Lapidary's demands"", ""Go to Spite, go to The Pickpocket's Promenade, go on the longest route available to you."", 'A Wooden Mask - Unpredictable Treasure 41–59 gives you mainly an assortment of Rubies & Diamonds', 'Thieves Cache gives treasures 0-100 AFAIR', 'You can easily get that with high enough Watchful (~50 is usually enough)', ""With some clever maneuvering you should be able to acquire 20 Pickpocket's Trophies, which you can then turn in for 6 Venum-rubies, 6 Sapphires, 4 Flawed Diamonds and 3-8 Ostentatious Diamonds."", ""Just 'seek a thieves cache' - it takes about 10 supplies and 10 actions to uncover at that Watchful level, and the chance is, AFAIR, 20%""], ['You only need a Shadowy of over 40 or so.']]"
stack,206,Where can I get a Venom-Ruby in Echo Bazaar?,4,"[['You can farm Whispered Secrets easily at about 50/action'], [""You're usually left with some from miscellaneous actions""]]"
stack,206,Where can I get a Venom-Ruby in Echo Bazaar?,5,[['This is exactly why I farmed my Rubies exactly this way']]
stack,206,Where can I get a Venom-Ruby in Echo Bazaar?,6,[['You do that by getting to very high levels and using Opportunity cards']]
stack,206,Where can I get a Venom-Ruby in Echo Bazaar?,7,[['people seem to say that only Shroom-Hopping will do it']]
stack,206,Where can I get a Venom-Ruby in Echo Bazaar?,8,"[[""unless you are extremely lucky or have a lot of POSI friends or a friend who doesn't mind spending one fate on getting the gift card, it could take a while""]]"
stack,207,Can you eat pine needles in an emergency?,0,"[['Yew needles are toxic to the human body'], ['yews can look like some of the above', 'all yews are poisonous']]"
stack,207,Can you eat pine needles in an emergency?,1,"[['Pine needles have plenty of vitamin C'], ['you are in a survival situation in the woods', 'you are really hungry', 'you are unsure about which plants are edible']]"
stack,207,Can you eat pine needles in an emergency?,2,[['Pine needles have virtually no caloric value']]
stack,207,Can you eat pine needles in an emergency?,3,[['They said 2000 calories in a teaspoon full in a video called how to eat a pine tree']]
stack,207,Can you eat pine needles in an emergency?,4,[['In a museum in Hungary they said the shephards used to put it on their teeth']]
stack,208,Should I avoid Shanghai because of air quality problems?,0,"[[""I've been in numerous Chinese cities when the air was vastly affected by pollution without being troubled by it at all"", 'the actual air pollution statistics in Shanghai is not so bad as to consider cancelling your trip, especially a short trip', 'Other times, things are ok', 'While the worst case conditions can be extremely bad in many Chinese cities', 'I have seen a number of reports and pictures of the current problems in Shanghai due to air quality', 'Sometimes, especially in the winter in North China, the air is horrible (poor people burn coal for heat)', 'Shanghai is by the coast, so pollution comes and goes with the wind', 'Three days of bad air is unlikely to have any measurable impact on your health', 'By the time you get there, you might have blue skies', 'Most larger office buildings, and virtually all larger hotels, have central air conditioning systems that filter the air', 'Your exposure indoors will be very limited', 'International limits vary by country but 50 to 100 is typically the long term acceptable limit', ""Pollution is like smoking cigarettes: while it's theoretically possible to get lung cancer from a single puff, in practice it's repeated exposure over the years that kills you"", ""For a period of only 3 days I'd expect it to not be a major issue"", 'The last two years have been somewhat better', 'Over numerous trips to China I have found that the claims re the effect of air quality seem to be excessively alarmist', 'If you are asthmatic or similar it is not liable to cause major problems for a short visit spent mainly indoors', 'I have asthma and spend plenty of time in China', 'I imagine that they are not vastly different than the worst conditions that an asthmatic needs to be prepared for in many locations', 'If you do not have asthma or another respiratory disease', 'My 2 yr experience in Shanghai tells me that', 'which is why asthmatics need to have, and usually do have the knowledge and experience and medication to handle occasional bad events', 'PM2.5 is shown here as 159 (ug/m^3) and has had a range of 129-492 in the last 2 days']]"
stack,208,Should I avoid Shanghai because of air quality problems?,4,"[['they are not so bad as Shanghai', ""Shanghai reaches 'Unhealthy' label around noon quite often in Air Quality Index""], [""all of other Asian cities like Tokyo, Seoul, and Hong Kong also reach 'Unhealthy' label around noon quite often""]]"
stack,208,Should I avoid Shanghai because of air quality problems?,5,"[['by then, the mask looks seriously grey', 'I do reuse the mask for multiple time until the belt broke']]"
stack,208,Should I avoid Shanghai because of air quality problems?,6,"[[""you don't want to put that shit in your lungs"", 'the difference is HUGE', 'I live in Hainan (an island in southern China, with the best air quality in the country)']]"
stack,209,What is the word for 'saying more than you intended'?,0,"[['A Freudian slip, also called parapraxis, is an error in speech, memory, or physical action that occurs due to the interference of an unconscious subdued wish or internal train of thought', 'Blurt (out): To utter suddenly or inadvertently; divulge impulsively or unadvisedly (usually followed by out)', 'When you reveal something inadvertently it is let slip', ""The context would preclude meanings related to 'exaggerate' or 'shouted over'"", 'The piece was supposed to be representative of American literature.', ""'to let the cat out of the bag' is a metaphor since it literally refers to revealing too much""], ['run off at the mouth means to speak too loudly or freely, especially about sensitive topics or information']]"
stack,209,What is the word for 'saying more than you intended'?,1,[['Cambridge English Dictionary gives a more closely matching definition']]
stack,209,What is the word for 'saying more than you intended'?,2,[['the above examples show that it can be used across the spectrum']]
stack,209,What is the word for 'saying more than you intended'?,4,"[[""The full phrase is 'Loose lips sink ships'""]]"
stack,209,What is the word for 'saying more than you intended'?,5,"[[""It normally describes a small, short word or phrase that's said by mistake while trying to say something else""]]"
stack,209,What is the word for 'saying more than you intended'?,6,"[['Skid-talk is a slip of the whole mind.', 'It puts one idea on top of another, producing a sort of mental double exposure.']]"
stack,209,What is the word for 'saying more than you intended'?,9,"[[""Bunny assured everyone, 'It's a great picture.'""], [""Bunny said, 'Don't miss it if you can.'""], [""Bunny told her husband, a prominent Hollywood director, 'I hope it goes over with a crash.'""]]"
stack,209,What is the word for 'saying more than you intended'?,10,"[['A quick online search only brings up references to the original article or derivative works.', ""I can't seem to find it in any dictionary, not even American ones.""]]"
stack,210,Adding permanent bolt holes in a sliding door,0,[['These are quick and easy to install']]
stack,210,Adding permanent bolt holes in a sliding door,2,"[['with shop drawings from either the supplier or manufacturer, you can better determine what the door is made out of, where best to screw into, and what type of screw will be best suited for your needs', 'you should also consider how deep the glazing cavity is as well or, depending on where you install your fasteners, you might screw into the glass itself at the risk of cracking or shattering it', 'in the frame and mullion members (the vertical members between the glass) may be constructed in a few ways', 'depending on the material used, those members may be: solid (i.e. wood or composite); hollow with multiple little chambers (with or without metal reinforcement) (i.e. PVC or composite); or hollow with thick walls (i.e. PVC)', ""at times, especially with the multi-chamber config, you may inadvertently screw into a weak point that can crack/damage the patio door frame/members or compromise the door's drainage path or weather resistance""]]"
stack,210,Adding permanent bolt holes in a sliding door,6,"[['The insert could pull out of the door', 'This requires the removal of a lot of material, probably a hole that is 1/2"" to 3/4""', 'There are two main problems with putting the nut part of the nut and bolt in the door']]"
stack,211,"Opposite of ""bells and whistles""",0,"[['Having lived on both sides of the Atlantic, I can confirm']]"
stack,211,"Opposite of ""bells and whistles""",1,"[['Wikipedia says: In business, table stakes also refers to the minimum entry requirement for a market or business arrangement', 'meat and potatoes sounds to me like I want to keep it simple, and view sticking to the functional heart of something as preferable'], ['they are not optional', 'all the bells and whistles sounds generally positive to me', 'a car with SatNav, leather seats and satellite radio had all the bells and whistles but I would certainly not mean that those extras were frivolous'], ['bare bones is a perfect antonym to bells and whistles'], ['meat and potatoes, not so much']]"
stack,211,"Opposite of ""bells and whistles""",2,[['the nuts and bolts are the basics of something']]
stack,211,"Opposite of ""bells and whistles""",4,[['bare bones']]
stack,211,"Opposite of ""bells and whistles""",6,[['all of which is good']]
stack,211,"Opposite of ""bells and whistles""",7,[['where I am from']]
stack,211,"Opposite of ""bells and whistles""",8,"[['bare bones comes off to me as if you would take more bells and whistles if they were an option', ""if I wanted a bare bones car it would be just transportation, without the extra because I couldn't or wouldn't pay for them""]]"
stack,211,"Opposite of ""bells and whistles""",10,"[[""she's got a lot of good, general ideas""]]"
stack,212,Are there any secret scientific researches?,0,"[['The other answers contain some examples of secret research.', 'Public funding almost always entails that results be published (in peer-reviewed journals).', 'engineers might choose to never publish the method for building for example a new Li-ion battery', ""the nature of the 'arms races' we may be involved in"", 'engineers will research and develop stuff secretly until a patent is filed'], ['new weapon systems']]"
stack,212,Are there any secret scientific researches?,1,[['Many times in movies we see people doing scientific research secretly and have achieved some amazing technologies']]
stack,212,Are there any secret scientific researches?,2,"[['Public funding almost always entails that results be published (in peer-reviewed journals).', 'It is NIH policy that the results and accomplishments of the activities that it funds should be made available to the public.', 'The same guidelines are in place in most (all?) public funding organisations.', 'The same is true in other countries, for instance in Germany, as shown by the legal guidelines of the DFG, the biggest German public science funding organisation.', ""This is one of the fundamental rules of 'good scientific practice', as universally understood.""]]"
stack,213,"What was the deal with the news stories about rats in ""Joker""?",0,"[['As the city deteriorates, with social care being cut as the rich grow richer', 'this adds to the agony of people living in Gotham', 'Rats have always been a big problem in New York', 'many politicians came and went but never successfully solved the problem of the people', 'The rats are a metaphor', ""The rats are only getting stronger because the government won't take out the trash per se"", 'The rats have always been overlooked before and even now are treated as a joke as seen on Murray Franklin', ""there was a particularly bad time in the 70s and 80s where there were reports of 'Super Rats' and rats attacking people"", 'The subway scene is also a direct reference to the vigilante subway shooting in New York around the same time period', 'from the time Bruce was a small boy until he became Batman we see that the Trash problem continued and was never really solved', 'The city is experiencing escalating violence and corruption', 'There were also a number of garbage strikes leaving the city covered in rubbish']]"
stack,213,"What was the deal with the news stories about rats in ""Joker""?",1,"[['in the entire Dark Knight series we see that the Trash problem is dominant', 'Gotham is made to look like this filthy and over populated city with trash everywhere']]"
stack,213,"What was the deal with the news stories about rats in ""Joker""?",2,"[['There are several scenes where pretty big rats are seen in the background, but are easy to miss']]"
stack,213,"What was the deal with the news stories about rats in ""Joker""?",3,"[['Super rats are seen hiding in the corners of the screen, scurrying out of sight, mentioned on the news and on the radio', ""Murray Franklin makes a joke about them in one of his openings (something about 'super cats')"", ""It's mentioned on news broadcasts several times"", ""rats are even being dubbed 'super rats' at one point""], [""Ratcatcher is an obscure D-list villain who could mind control rats and is set to appear in James Gunn's The Suicide Squad""]]"
stack,213,"What was the deal with the news stories about rats in ""Joker""?",4,[['Gotham City is ignoring its most vulnerable people – and it will cause a problem for the city']]
stack,214,How should I write a post containing analysis and python code?,1,"[[""The script mainly serves to 'massage' the data and the human is doing the bulk of the analysis"", ""You call the shots and there's really no rules you need to abide by"", 'they may even send you patches or improvements to your code', 'The blog is primarily an online journal of your activities for your future self', 'Your blog exists mainly to inform readers of the results of your analysis', 'Your script is really clever and does the bulk of the analysis automatically', 'The blog is to inform others', 'if a reader is interested in the script, then they will likely also appreciate GitHub’s high-quality code-viewing features, and easy code-sharing features', 'GitHub pages allows you to post the analyses in the blog', 'You yourself are the driving force behind the blog', 'there is a certain cachet to being the maintainer of a GitHub project', 'GitHub pages allows you to keep your script', 'schools and employers are often impressed by that'], ['a reader is not interested in the script, it is easy for them to ignore the link']]"
stack,214,How should I write a post containing analysis and python code?,3,[['I have written a python script that takes in data analyses them and gives some results']]
stack,214,How should I write a post containing analysis and python code?,4,"[[""Sometimes these blogs include code and sometimes they don't depending on the purpose and focus of the blog""], ['The DZone website has links to a large number of blogs']]"
stack,214,How should I write a post containing analysis and python code?,5,[['Follow the README in this project']]
stack,215,"A ""user"" is ""it"" or ""he/she""?",0,"[[""Historically, referring to a person of unknown gender as 'he' was common practice, and still is to some extent""]]"
stack,215,"A ""user"" is ""it"" or ""he/she""?",1,"[[""'they' is near-universally recognized as a third-person singular pronoun for when the gender is unknown""], [""in spoken communication, it is most common to use 'they'"", 'the subject of what pronouns to use for unknown gender has been discussed at length in response to other questions on this site', ""Historically, persons of undefined gender were referred to as 'he'""], [""The dichotomy of 'he and she' in English is a source of frustration to the transgender and gender queer communities""]]"
stack,215,"A ""user"" is ""it"" or ""he/she""?",2,"[[""'She' is still a somewhat unusual form""]]"
stack,215,"A ""user"" is ""it"" or ""he/she""?",3,"[[""Historically, 'he' was used"", ""'He' was used and was considered the default""], [""'She' is still a somewhat unusual form""]]"
stack,215,"A ""user"" is ""it"" or ""he/she""?",4,[['A user is living person you are referring to']]
stack,216,What is Smurfing in online games?,0,"[[""On at least one occasion (maybe the first) they'd use smurf names (PapaSmurf, etc) and I think that's where the term came from.""], [""Shlonglor was well-known as a world-class player, but he'd occasionally go incognito with other high level players and beat up on average players."", 'In the context of Starcraft (and it is different in other games)', 'Starcraft 2 has a built in ELO style system', 'It was invented by a guy named Shlonglor during the Kali days of Warcraft 2, sometime in 1996.'], ['ELO style ranking systems require a sample size of multiple games to make accurate prediction of the skill level', 'they have a better understanding of tactics and game mechanics', 'various games such as Warcraft III and Diablo 2 use the term smurfing']]"
stack,216,What is Smurfing in online games?,2,[['Highly skilled players can enter these tournaments by misrepresenting themselves']]
stack,216,What is Smurfing in online games?,3,[['This is by design (and fun to watch)']]
stack,217,Joke about catching a tame rabbit,0,"[['I do not see how this fits into the joke'], ['tame means not dangerous or frightened of people; domesticated']]"
stack,217,Joke about catching a tame rabbit,2,"[['this joke is intended to follow one about catching a wild rabbit', 'tame and same sound similar', ""Tweety pronounces 's' sounds as 't'""]]"
stack,217,Joke about catching a tame rabbit,3,"[[""There's a little bit of word play going on, using homonyms to create something that is nonsense but sounds like something meaningful, and therein lies the amusement."", 'this joke is more of a play on words']]"
stack,217,Joke about catching a tame rabbit,4,[['the unexpected answer is funny']]
stack,218,"Difference between ""the very first"" and ""first""",0,"[['affect is just as important a component of language, if harder to define and quantify', 'your example uses ""very"" to add emphasis', '""When did you have your first cup of coffee?"" could refer to your first cup of the day, or the first cup in your life'], ['either will elicit the same answer']]"
stack,218,"Difference between ""the very first"" and ""first""",1,[['last and first are terminal concepts']]
stack,218,"Difference between ""the very first"" and ""first""",3,"[[""'unique' is natively superlative"", ""'best' is natively superlative""]]"
stack,218,"Difference between ""the very first"" and ""first""",6,[['last and first are terminal concepts']]
stack,218,"Difference between ""the very first"" and ""first""",7,"[[""'first' is natively superlative""]]"
stack,218,"Difference between ""the very first"" and ""first""",9,"[['very is used as an adverb', 'very adds emphasis and acts as an intensifier']]"
stack,219,What is the correct temperature when extracting saffron flavour?,1,"[[""You're not likely to burn saffron in water."", ""If the water is hot enough to make a cup of tea or coffee, it's fine.""]]"
stack,219,What is the correct temperature when extracting saffron flavour?,2,[['McGee in On Food And Cooking (p. 423) says the inclusion of some alcohol or fat in the extraction liquid will dissolve additional fat-soluble carotenoids']]
stack,219,What is the correct temperature when extracting saffron flavour?,3,"[['Infusing saffron in cold milk never brought enough flavour or colour into my dessert', 'McGee in On Food And Cooking (p. 423) does not specify a particular temperature', 'McGee in On Food And Cooking (p. 423) says the liquid should be warm or hot'], ['McGee in On Food And Cooking (p. 423) says the main pigment is water soluble']]"
stack,219,What is the correct temperature when extracting saffron flavour?,4,"[[""It's not unlike coffee or tea in that regard.""]]"
stack,219,What is the correct temperature when extracting saffron flavour?,5,"[['citrus perks you up'], ['saffron is a natural anti-depressant']]"
stack,219,What is the correct temperature when extracting saffron flavour?,7,"[['Saffron has a very unique flavor.'], ['Saffron is extremely easy to work with.']]"
stack,220,Where to buy Thai Bahts when traveling from New Zealand to Thailand?,0,"[['ATMs in Thailand give you a better exchange rate especially for less-popular currencies like NZD'], ['currency export controls', 'Airports give low exchange rates']]"
stack,220,Where to buy Thai Bahts when traveling from New Zealand to Thailand?,1,"[['the conditions should be the same as for any other ATM in Thailand', 'the rates should be better, unless you pay high fees for ATM withdrawal, this depends on your card and bank', 'I never had problems with that']]"
stack,220,Where to buy Thai Bahts when traveling from New Zealand to Thailand?,2,[['almost all ATMs in Thailand charge an additional 150 THB fee for international transactions']]
stack,220,Where to buy Thai Bahts when traveling from New Zealand to Thailand?,3,[['your home bank may charge a fixed fee + percent commission']]
stack,220,Where to buy Thai Bahts when traveling from New Zealand to Thailand?,4,"[['NEON is a Japanese loan company that is very popular here in Thailand'], ['the rate will be just as good', 'they will simply charge the VISA Debit etc from your card (assuming not just an ATM card - most these days have debit card abilities)', 'they also allow ATM withdrawals but do not charge the 150 baht like Thai banks do', 'this will save the fee in Thailand'], ['you can find these in shopping malls']]"
stack,220,Where to buy Thai Bahts when traveling from New Zealand to Thailand?,5,"[['Almost all ATMs will charge 150 baht transaction fee'], ['That is a lot'], ['Your home bank will likely charge another 150 baht fee']]"
stack,220,Where to buy Thai Bahts when traveling from New Zealand to Thailand?,7,"[[""They don't completely rip you off like at most other countries' airports"", 'They have pretty good rates']]"
stack,221,"Is there a difference between ""should not have done something"" and ""needn't have done something""?",0,"[['""Should not"" indicates that it is bad to do a particular thing', 'it is equivalent to ""Thanks!""', '""should not do"" and ""need not do"" are not equivalent negations of ""should"" and ""need""', 'it is equivalent to ""I wish you hadn\'t done that""', 'Everything was okay', 'In either case, ""should"" or ""should not"", there is an obligation relating to a verb', '""should not do"" is much closer to a positive requirement (""should"") to ""not do"" something', 'Driving too fast is dangerous', 'it is to a lesser degree', '""need not do"" is the opposite of ""need to do"" - ""not need to do""', '""Need not"" indicates that it is not bad not to do a particular thing (the thing is unnecessary)', 'this can vary with context'], ['The car has a fuel gauge which tells you whether or not there is fuel'], ['These things are the opposite of a requirement and are therefore optional']]"
stack,221,"Is there a difference between ""should not have done something"" and ""needn't have done something""?",3,"[[""shouldn't have done can have meanings along a spectrum or gradient from it was wrong or a bad idea to do it to you were under no obligation to do it"", ""the same is true for needn't have done whose meanings extend from there was no compelling reason to do it to you were under no obligation to do it""]]"
stack,221,"Is there a difference between ""should not have done something"" and ""needn't have done something""?",4,"[[""that shouldn't stop you from using it""]]"
stack,222,How do I tell my parents that my wife and I are expecting a child?,0,"[[""When we all got up in the morning, there it was hanging there with a few of the baby items they'd already purchased in preparation"", ""It's the Christmas season"", ""My sister announced her pregnancy at Christmas Time by simply adding a stocking to the mantel that said 'baby (last name)' and then the due date"", ""Both ways seemed like they were really fun for my parents (although in both cases they had their guesses anyway - we're pretty close)"", ""The packages contained a note that said, 'for when I visit my grandparents. Love, baby (last name)'"", 'They could easily guess that', ""a 'grandma/grandpa' picture frame with a sonogram picture in it"", 'my wife is pregnant with our first child', ""My Husband and I wrapped up 'away' packages with things like a bib, a few diapers and the like as a 'gift' to each set of parents for use when we and the baby visited"", ""this works especially well for if it's near a birthday or Mother's/Father's Day as well""]]"
stack,222,How do I tell my parents that my wife and I are expecting a child?,1,"[[""She said, 'What on earth would I do with a pregnancy test. I'm past menopause.'""], ['The gift with the baby stuff in it confused my in-laws']]"
stack,222,How do I tell my parents that my wife and I are expecting a child?,2,"[[""It's subtle enough that it might require some prodding to get the hint""]]"
stack,222,How do I tell my parents that my wife and I are expecting a child?,4,[['when my kid will grow up will see how happy got the people who are important for him/her when they first knew of her/him']]
stack,222,How do I tell my parents that my wife and I are expecting a child?,7,"[[""I was inspired by a professional photographer's idea""]]"
stack,223,Is 'Updation' a correct word?,0,"[['Update is the correct noun form', ""I checked the OED; I couldn't find it there"", 'This word is mainly used in India instead of updating', 'Wordnik has some quotes using the word, but most of those are from forums and blogs', 'update is a modern word', ""it follows the modern English trend of Zero-Derivation, like what Calvin calls 'Verbing'"", 'Derivations are almost all irregular, and restricted in the words they can appear on', 'OneLook finds it in three online dictionaries, although one of them (Dictionary.com) specifically tags it as informal']]"
stack,223,Is 'Updation' a correct word?,1,"[['INSERT and DELETE are commands in SQL', 'insertion and deletion are commonly used nouns that describe the actions performed by the INSERT and DELETE commands'], ['SQL is a programming language widely used in business database systems'], ['business English users are very fond of words with Latin-sounding endings']]"
stack,224,Word(s) describing the sound of wet snow flakes (slowly) falling on snow?,0,"[['murmur evokes the quietude implied in the very act of listening to the snow fall', 'whispering evokes the quietude implied in the very act of listening to the snow fall', 'Sleet or small ice pellets falling is dryer and shorter a sound'], ['sigh evokes the quietude implied in the very act of listening to the snow fall']]"
stack,224,Word(s) describing the sound of wet snow flakes (slowly) falling on snow?,1,[['Might shall fail and Truth avail']]
stack,224,Word(s) describing the sound of wet snow flakes (slowly) falling on snow?,3,"[['We could hear the crackling of a fire'], ['crackling are short, dry, sharp sounds made by something']]"
stack,224,Word(s) describing the sound of wet snow flakes (slowly) falling on snow?,7,"[[""I'm listening to the endless ...ing sound of the snow falling."", ""I'm listening to the continuous ...ing sound of the snow falling."", ""I'm listening to the perpetual ...ing sound of the snow falling."", ""I'm listening to the deep ...ing sound of the snow falling."", ""I'm listening to the incessant ...ing sound of the snow falling."", ""I'm listening to the constant ...ing sound of the snow falling.""]]"
stack,224,Word(s) describing the sound of wet snow flakes (slowly) falling on snow?,9,"[['Amusing'], ['Arousing'], ['Pleasing', 'Satisfying']]"
stack,225,Is it mandatory to eat beef (Cow meat) in Islam?,0,"[[""Muslims aren't allowed to kill themselves"", ""Is is must to eat meat in general, cow's beef in particular? The answer is: No."", 'Beef (cow meat) is declared as a halal meat'], ['Cow is more available in Indian sub-continent', ""People tend to slaughter this 'Cow' which Hindus oppose"", 'Eat and pasture your cattle [20.54]', 'Some Muslims are rejecting the opposition to beef'], ['Beef (cow meat) consists of much profitable foodstuffs for the body if it would be slaughtered in Islamic ways'], ['From religious perspective', 'Hindus are opposing beef (Cow meat) and Cow Slaughter'], ['In Eid-al-Adha, slaughtering four legged animal for the sake of showing utter devotion to Allah is mandatory for those who have the ability to buy and slaughter'], ['Is is must to offer cow as ritual sacrifice? The answer is: No.']]"
stack,225,Is it mandatory to eat beef (Cow meat) in Islam?,8,[['Some Muslims support cow slaughter']]
stack,225,Is it mandatory to eat beef (Cow meat) in Islam?,9,[['Verse 16.5']]
stack,225,Is it mandatory to eat beef (Cow meat) in Islam?,10,"[['All these factors work in tandem, reinforcing each other; there is no single bone of contention.']]"
stack,226,Encryption Library for Arduino,0,"[['You want to hash passwords (PINs)', ""that way the EEProm doesn't need to contain a decryption key"", 'Encryption is hard, testing is hard, and testing encryption is damned hard, so get someone else to do it for you', 'I doubt anyone would ever go to the trouble of trying to hack your chip', 'If the decrypted key from EEProm match the part of your pin that is not the key, the door would unlock', ""The advantage to this method (used for over 30 years) is that even if someone gets hold of the source and the hashes, they still can't tell what PINs match the hashes, as long as you choose a strong enough hash function"", 'You plan to decode the encrypted PINs in order to check if the user entered a valid PIN', 'the math is notoriously easy to get wrong', 'even for people who know the math', 'If the attacker can read your eeprom, he can also read your flash to find the encryption key', 'When someone enters a password, you hash that password, and compare the hash against the stored hash', 'any modern-ish laptop will run all of them in a few seconds', 'if I can download the hashed version of the PIN, I can pretty quickly try all 10,000 possible PINs', ""You want to use someone else's library, particularly one with an open implementation that has been tested by a large community""], ['You will need to store the decryption key']]"
stack,226,Encryption Library for Arduino,1,[['AVR Crypto Library is licensed with GPLv3']]
stack,226,Encryption Library for Arduino,2,"[[""For a better understanding of how cryptography works and what you're up against""]]"
stack,226,Encryption Library for Arduino,3,"[['If you just want to secure your project'], [""It's really only 'obfuscation'""]]"
stack,226,Encryption Library for Arduino,4,"[['When the cover comes off, both become quite different .. day or night']]"
stack,226,Encryption Library for Arduino,6,[['Here is a method of simple encription in C that could easily be ported to the Arduino']]
stack,226,Encryption Library for Arduino,7,"[[""I've seen push button switches in screw holes implemented 'on the bench' to detect the kind of tampering you are worried about"", 'You are worried about tampering']]"
stack,226,Encryption Library for Arduino,8,[['You could make half of the PIN the key']]
stack,226,Encryption Library for Arduino,9,"[[""If you're interested in cryptography""]]"
stack,226,Encryption Library for Arduino,11,[['Your program takes the key half of the PIN to decrypt the encrypted 1/2 PIN stored in EEProm']]
stack,226,Encryption Library for Arduino,13,"[[""If that's the case""], ['Encryption is more easily implemented in the other part']]"
stack,226,Encryption Library for Arduino,14,[['To keep the key out of your program']]
stack,227,Find out if an egg is boiled or not without cracking it,0,"[['Spin it on its end', 'The egg was cooked', 'You can put the egg on a flat surface and spin it fast', 'The fluid inside will continue rotation', 'A boiled egg will behave as a solid object', 'A non cooked egg is fluid inside', 'The egg was raw', 'If the egg orients itself along the vertical one during its motion, it qualifies as boiled']]"
stack,227,Find out if an egg is boiled or not without cracking it,3,[['pranksters can not access eggs in a vault']]
stack,227,Find out if an egg is boiled or not without cracking it,4,[['Hold it up to a very bright light']]
stack,227,Find out if an egg is boiled or not without cracking it,5,[['Put the egg in water']]
stack,227,Find out if an egg is boiled or not without cracking it,6,[['Shine a strong flashlight through it']]
stack,228,In T2 did the Arnie Terminator make a huge mistake in shattering the frozen T-1000?,0,"[['the T-1000 likely relies on magnetic effects for some conduction effects', ""It may use gigantic magnetoresistance which relies on a soft magnet's spin being easily flipped at room temperature"", ""the deleted scenes showing the T-1000 'glitching' (which appear in the special edition)"", 'as a poly-alloy it may not have had a completely metallic structure and relied on polymer aspects', 'the act of freezing then shattering the T-1000 caused some damage to its control over its morphing ability', 'Being a part for such a long time, without contact to the other pieces may have slowed it down somewhat', 'it would have maybe damaged some of them on a molecular level', 'the T-1000 is made of mimetic poly-alloy', 'If these aspects were semiconducting as some polymers are, that would have had a similar jarring effect']]"
stack,228,In T2 did the Arnie Terminator make a huge mistake in shattering the frozen T-1000?,1,[['smashing the T-1000 may have had some negative effect on the T-1000']]
stack,228,In T2 did the Arnie Terminator make a huge mistake in shattering the frozen T-1000?,2,"[['no knowledge of how to destroy a T-1000 existed anywhere', 'there is a shot of Arnie noticing the fragments coming together', 'he is an older model', 'there was no known methodology for destroying a T-1000 using 20th century technology', 'the poly-alloy is something he has no information on', ""Arnie didn't expect the T-1000 fragments to come together"", 'the T-800 had no knowledge of how to effectively fight or destroy the T-1000', 'the T-800 was forced to experiment', ""maybe it's cutting edge technology, even in the future""]]"
stack,228,In T2 did the Arnie Terminator make a huge mistake in shattering the frozen T-1000?,3,"[['As a single mass the T1000 has far less surface area than the hundreds (thousands?) of shattered pieces', 'Less surface area usually means less thermal transfer', 'Shattering him would have rapidly accelerated the return to a functional state', 'it was definitely a huge mistake']]"
stack,228,In T2 did the Arnie Terminator make a huge mistake in shattering the frozen T-1000?,4,[['failed experiments can be dangerous']]
stack,229,Did JRR Tolkien ever write any music for the many songs in The Lord of the Rings?,0,"[[""Donald Swann's settings of a number of Tolkien's songs, 'The Road Goes Ever On', were written with Tolkien's approval and input""], ['Due to the number of songs in The Lord of the Rings']]"
stack,229,Did JRR Tolkien ever write any music for the many songs in The Lord of the Rings?,2,"[['Music gives me great pleasure and sometimes inspiration, but I remain in the position in reverse of one who likes to read or hear poetry but knows little of its technique or tradition, or of linguistic structure', 'I have little musical knowledge', 'Due to the number of songs in The Lord of the Rings', 'Though I come of a musical family, owing to defects of education and opportunity as an orphan, such music as was in me was submerged (until I married a musician), or transformed into linguistic terms']]"
stack,229,Did JRR Tolkien ever write any music for the many songs in The Lord of the Rings?,3,"[['As an author and academic he had a keen sense of rhythm, melody and meaning']]"
stack,229,Did JRR Tolkien ever write any music for the many songs in The Lord of the Rings?,4,"[['Christopher Tolkien recalls it being sung to him at a young age', 'The words are included in that volume--in fact two versions of the lay']]"
stack,229,Did JRR Tolkien ever write any music for the many songs in The Lord of the Rings?,5,"[['Tolkien was not musically trained'], [""When Donald Swan made the book 'The Road Goes Ever On'""]]"
stack,229,Did JRR Tolkien ever write any music for the many songs in The Lord of the Rings?,7,"[[""Samwise Gamgee’s song about the troll eating a shinbone in the first book of the trilogy exactly matches the form and feel of 'fox went out on a chilly night'"", ""Bilbo’s 'The road goes ever on' can be sung to 'over the hills and far away,' which also matches the spirit and feel of this song""], ['Tolkien’s immersion in ancient Norse presumably includes knowledge of the ballad traditions and songs of that culture']]"
